CPU_Utilization,Disk_IO_Rate,Downtime (Hours),Log_ID,Memory_Utilization,Network_Traffic_In (MB/s),Network_Traffic_Out (MB/s),Server_Cluster_x,Server_ID,Timestamp,Uptime (Hours),Network_Throughput_MBps,Hostname,IP_Address,OS_Type,Server_Location,Admin_Name,Server_Cluster_y,Admin_Email,Admin_Phone,Anomaly_Flag
28.22,12.42,5.56,Station1_LOG01480,36.29,25.68,20.49,CL-9,SRV066,2025-08-02 17:42:00,721.59,23.085,host-066,10.0.248.134,Linux,Frankfurt,Bob,CL-9,bob@xyzcorp.com,+1-202-691-4215,Normal
91.3,59.25,4.88,Station1_LOG01481,80.17,27.13,6.57,CL-2,SRV028,2025-08-02 03:54:00,630.02,16.85,host-028,10.0.151.99,Linux,Singapore,Fiona,CL-2,fiona@xyzcorp.com,+1-202-230-1591,High Load
21.5,53.85,5.79,Station1_LOG01482,72.74,7.03,19.97,CL-4,SRV010,2025-08-01 16:55:00,822.66,13.5,host-010,10.0.44.34,Linux,London,Charlie,CL-4,charlie@xyzcorp.com,+1-202-817-1167,Normal
74.04,72.52,4.54,Station1_LOG01483,30.42,11.89,0.88,CL-1,SRV077,2025-08-01 16:16:00,536.14,6.385000000000001,host-077,10.0.30.24,Linux,New York,Diana,CL-1,diana@xyzcorp.com,+1-202-789-3073,Normal
75.78,16.81,0.17,Station1_LOG01484,87.12,16.9,15.84,CL-7,SRV046,2025-08-02 14:25:00,633.9,16.369999999999997,host-046,10.0.23.82,Linux,New York,George,CL-7,george@xyzcorp.com,+1-202-749-4405,Normal
15.25,14.11,8.59,Station1_LOG01485,75.09,21.42,9.75,CL-2,SRV028,2025-08-02 12:57:00,923.55,15.585,host-028,10.0.151.99,Linux,Singapore,Fiona,CL-2,fiona@xyzcorp.com,+1-202-230-1591,Normal
31.27,57.71,9.21,Station1_LOG01486,46.78,1.83,22.02,CL-3,SRV005,2025-08-01 00:52:00,426.65,11.925,host-005,10.0.39.146,Windows,New York,Diana,CL-3,diana@xyzcorp.com,+1-202-789-3073,Normal
13.42,30.43,8.02,Station1_LOG01487,65.81,5.04,2.34,CL-6,SRV017,2025-08-01 21:07:00,461.12,3.69,host-017,10.0.188.240,Windows,Mumbai,Ethan,CL-6,ethan@xyzcorp.com,+1-202-853-1213,Normal
19.2,21.03,4.94,Station1_LOG01488,22.74,20.81,8.84,CL-2,SRV045,2025-08-01 11:09:00,635.55,14.825,host-045,10.0.248.214,Linux,New York,Charlie,CL-2,charlie@xyzcorp.com,+1-202-817-1167,Normal
66.72,18.19,7.63,Station1_LOG01489,46.64,9.41,9.31,CL-2,SRV091,2025-08-02 03:55:00,874.39,9.36,host-091,10.0.22.9,Windows,London,Hannah,CL-2,hannah@xyzcorp.com,+1-202-151-5538,Normal
65.15,46.18,6.38,Station1_LOG01490,81.94,26.59,5.3,CL-3,SRV012,2025-08-02 23:27:00,909.28,15.945,host-012,10.0.183.117,Windows,Singapore,Fiona,CL-3,fiona@xyzcorp.com,+1-202-230-1591,Normal
73.41,35.61,4.73,Station1_LOG01491,30.98,5.3,18.33,CL-2,SRV026,2025-08-02 21:09:00,813.53,11.815,host-026,10.0.46.172,Linux,Frankfurt,Charlie,CL-2,charlie@xyzcorp.com,+1-202-817-1167,Normal
22.27,28.19,5.31,Station1_LOG01492,46.83,4.37,21.98,CL-1,SRV008,2025-08-01 07:25:00,936.38,13.175,host-008,10.0.121.33,Linux,New York,Bob,CL-1,bob@xyzcorp.com,+1-202-691-4215,Normal
71.18,61.06,4.11,Station1_LOG01493,81.3,2.1,14.36,CL-1,SRV050,2025-08-02 04:30:00,591.38,8.23,host-050,10.0.187.128,Linux,Singapore,Alice,CL-1,alice@xyzcorp.com,+1-202-531-6896,Normal
55.91,9.77,5.57,Station1_LOG01494,89.79,24.1,17.05,CL-3,SRV097,2025-08-02 17:15:00,971.4,20.575000000000003,host-097,10.0.44.225,Linux,New York,Diana,CL-3,diana@xyzcorp.com,+1-202-789-3073,Normal
92.72,17.56,1.68,Station1_LOG01495,49.91,24.62,12.46,CL-10,SRV014,2025-08-01 18:03:00,780.57,18.54,host-014,10.0.7.78,Windows,Mumbai,Fiona,CL-10,fiona@xyzcorp.com,+1-202-230-1591,High Load
57.16,58.19,4.3,Station1_LOG01496,61.74,27.28,16.53,CL-9,SRV054,2025-08-02 13:12:00,331.16,21.905,host-054,10.0.204.57,Windows,Mumbai,Charlie,CL-9,charlie@xyzcorp.com,+1-202-817-1167,Normal
79.08,33.91,7.01,Station1_LOG01497,0.0,3.98,15.78,CL-6,SRV040,2025-08-01 23:10:00,628.16,9.879999999999999,host-040,10.0.135.185,Windows,New York,Bob,CL-6,bob@xyzcorp.com,+1-202-691-4215,Normal
24.65,67.59,5.58,Station1_LOG01498,79.91,11.3,21.75,CL-2,SRV029,2025-08-01 13:53:00,641.75,16.525,host-029,10.0.94.201,Windows,Mumbai,George,CL-2,george@xyzcorp.com,+1-202-749-4405,Normal
87.11,14.99,2.41,Station1_LOG01499,0.0,9.22,22.7,CL-6,SRV035,2025-08-01 17:00:00,284.21,15.96,host-035,10.0.136.46,Windows,Singapore,Bob,CL-6,bob@xyzcorp.com,+1-202-691-4215,High Load
12.02,62.99,4.54,Station1_LOG01500,31.8,22.36,6.11,CL-2,SRV029,2025-08-01 00:58:00,450.15,14.235,host-029,10.0.94.201,Windows,Mumbai,George,CL-2,george@xyzcorp.com,+1-202-749-4405,Normal
83.97,29.86,7.63,Station1_LOG01501,52.32,1.1,14.34,CL-7,SRV031,2025-08-01 15:06:00,834.52,7.72,host-031,10.0.74.72,Linux,London,Bob,CL-7,bob@xyzcorp.com,+1-202-691-4215,Normal
91.73,14.58,2.99,Station1_LOG01502,56.75,2.6,21.34,CL-4,SRV006,2025-08-01 16:43:00,587.64,11.97,host-006,10.0.232.230,Windows,Mumbai,Alice,CL-4,alice@xyzcorp.com,+1-202-531-6896,High Load
19.86,78.07,0.19,Station1_LOG01503,35.77,27.04,20.88,CL-2,SRV016,2025-08-01 10:52:00,259.16,23.96,host-016,10.0.2.195,Windows,Mumbai,Charlie,CL-2,charlie@xyzcorp.com,+1-202-817-1167,Normal
65.68,7.0,9.79,Station1_LOG01504,53.48,14.49,19.04,CL-1,SRV023,2025-08-01 20:07:00,478.64,16.765,host-023,10.0.60.118,Windows,Singapore,Diana,CL-1,diana@xyzcorp.com,+1-202-789-3073,Normal
15.46,50.16,4.77,Station1_LOG01505,0.0,4.58,24.19,CL-4,SRV006,2025-08-02 23:57:00,901.19,14.385000000000002,host-006,10.0.232.230,Windows,Mumbai,Alice,CL-4,alice@xyzcorp.com,+1-202-531-6896,Normal
25.87,53.81,4.94,Station1_LOG01506,0.0,29.9,13.5,CL-4,SRV010,2025-08-02 15:44:00,309.28,21.7,host-010,10.0.44.34,Linux,London,Charlie,CL-4,charlie@xyzcorp.com,+1-202-817-1167,Normal
48.14,23.31,6.13,Station1_LOG01507,70.14,15.64,11.93,CL-1,SRV050,2025-08-01 05:50:00,517.62,13.785,host-050,10.0.187.128,Linux,Singapore,Alice,CL-1,alice@xyzcorp.com,+1-202-531-6896,Normal
72.47,43.57,0.83,Station1_LOG01508,84.79,28.89,1.52,CL-2,SRV019,2025-08-02 11:01:00,290.93,15.205,host-019,10.0.37.201,Linux,Frankfurt,Charlie,CL-2,charlie@xyzcorp.com,+1-202-817-1167,Normal
58.11,67.62,5.1,Station1_LOG01509,50.04,24.45,23.06,CL-4,SRV032,2025-08-01 08:13:00,513.83,23.755,host-032,10.0.47.156,Linux,New York,Diana,CL-4,diana@xyzcorp.com,+1-202-789-3073,Normal
49.57,63.67,7.62,Station1_LOG01510,41.12,13.53,22.97,CL-1,SRV070,2025-08-01 15:12:00,552.84,18.25,host-070,10.0.46.35,Linux,Singapore,Hannah,CL-1,hannah@xyzcorp.com,+1-202-151-5538,Normal
64.7,76.65,3.7,Station1_LOG01511,76.43,15.81,19.77,CL-2,SRV045,2025-08-02 11:46:00,823.77,17.79,host-045,10.0.248.214,Linux,New York,Charlie,CL-2,charlie@xyzcorp.com,+1-202-817-1167,Normal
41.48,51.3,0.44,Station1_LOG01512,43.94,7.14,23.66,CL-1,SRV023,2025-08-02 01:03:00,741.07,15.4,host-023,10.0.60.118,Windows,Singapore,Diana,CL-1,diana@xyzcorp.com,+1-202-789-3073,Normal
22.55,42.57,1.37,Station1_LOG01513,52.16,6.14,24.02,CL-1,SRV078,2025-08-01 00:13:00,950.34,15.08,host-078,10.0.59.148,Linux,Singapore,George,CL-1,george@xyzcorp.com,+1-202-749-4405,Normal
31.73,14.73,9.99,Station1_LOG01514,27.16,1.24,1.59,CL-1,SRV078,2025-08-01 07:56:00,621.31,1.415,host-078,10.0.59.148,Linux,Singapore,George,CL-1,george@xyzcorp.com,+1-202-749-4405,Normal
78.8,43.19,7.87,Station1_LOG01515,0.0,3.21,12.99,CL-1,SRV070,2025-08-02 10:50:00,161.87,8.1,host-070,10.0.46.35,Linux,Singapore,Hannah,CL-1,hannah@xyzcorp.com,+1-202-151-5538,Normal
71.64,54.42,2.64,Station1_LOG01516,34.75,22.67,9.26,CL-3,SRV097,2025-08-01 13:16:00,337.24,15.965,host-097,10.0.44.225,Linux,New York,Diana,CL-3,diana@xyzcorp.com,+1-202-789-3073,Normal
46.85,0.0,3.78,Station1_LOG01517,66.92,15.53,11.31,CL-1,SRV089,2025-08-01 21:51:00,556.47,13.42,host-089,10.0.225.14,Windows,Frankfurt,Hannah,CL-1,hannah@xyzcorp.com,+1-202-151-5538,Normal
70.66,53.09,8.84,Station1_LOG01518,0.0,29.01,3.44,CL-6,SRV040,2025-08-02 17:48:00,403.53,16.225,host-040,10.0.135.185,Windows,New York,Bob,CL-6,bob@xyzcorp.com,+1-202-691-4215,Normal
92.5,36.21,2.14,Station1_LOG01519,39.59,4.81,10.91,CL-5,SRV067,2025-08-02 06:00:00,857.59,7.859999999999999,host-067,10.0.93.42,Linux,Mumbai,Hannah,CL-5,hannah@xyzcorp.com,+1-202-151-5538,High Load
83.9,10.5,6.49,Station1_LOG01520,61.74,20.0,2.95,CL-10,SRV041,2025-08-02 11:58:00,828.53,11.475,host-041,10.0.187.69,Linux,Mumbai,Hannah,CL-10,hannah@xyzcorp.com,+1-202-151-5538,Normal
39.48,10.23,5.96,Station1_LOG01521,72.44,17.23,11.24,CL-6,SRV040,2025-08-01 08:46:00,185.35,14.235,host-040,10.0.135.185,Windows,New York,Bob,CL-6,bob@xyzcorp.com,+1-202-691-4215,Normal
20.5,73.03,8.14,Station1_LOG01522,0.0,13.72,20.18,CL-4,SRV096,2025-08-02 21:44:00,556.31,16.95,host-096,10.0.247.66,Windows,Frankfurt,Diana,CL-4,diana@xyzcorp.com,+1-202-789-3073,Normal
54.16,60.89,1.43,Station1_LOG01523,53.1,18.87,4.03,CL-4,SRV081,2025-08-02 13:16:00,791.3,11.450000000000001,host-081,10.0.91.217,Windows,London,Ethan,CL-4,ethan@xyzcorp.com,+1-202-853-1213,Normal
55.65,45.19,3.04,Station1_LOG01524,58.29,8.25,6.08,CL-10,SRV014,2025-08-02 18:32:00,160.64,7.165,host-014,10.0.7.78,Windows,Mumbai,Fiona,CL-10,fiona@xyzcorp.com,+1-202-230-1591,Normal
90.98,41.98,6.43,Station1_LOG01525,77.81,11.82,9.11,CL-1,SRV023,2025-08-02 07:24:00,393.78,10.465,host-023,10.0.60.118,Windows,Singapore,Diana,CL-1,diana@xyzcorp.com,+1-202-789-3073,High Load
47.58,63.24,5.74,Station1_LOG01526,54.87,4.01,12.65,CL-3,SRV097,2025-08-01 02:06:00,703.82,8.33,host-097,10.0.44.225,Linux,New York,Diana,CL-3,diana@xyzcorp.com,+1-202-789-3073,Normal
50.39,32.25,1.49,Station1_LOG01527,27.19,19.63,24.75,CL-2,SRV029,2025-08-01 14:42:00,803.53,22.189999999999998,host-029,10.0.94.201,Windows,Mumbai,George,CL-2,george@xyzcorp.com,+1-202-749-4405,Normal
40.53,20.58,3.21,Station1_LOG01528,0.0,24.89,3.75,CL-4,SRV096,2025-08-02 08:55:00,688.02,14.32,host-096,10.0.247.66,Windows,Frankfurt,Diana,CL-4,diana@xyzcorp.com,+1-202-789-3073,Normal
14.16,75.88,9.46,Station1_LOG01529,65.61,14.25,15.23,CL-2,SRV071,2025-08-01 09:43:00,732.36,14.74,host-071,10.0.214.19,Linux,Frankfurt,Hannah,CL-2,hannah@xyzcorp.com,+1-202-151-5538,Normal
51.35,23.79,5.31,Station1_LOG01530,27.9,10.29,5.21,CL-10,SRV082,2025-08-01 16:57:00,237.62,7.75,host-082,10.0.237.227,Windows,New York,Ethan,CL-10,ethan@xyzcorp.com,+1-202-853-1213,Normal
50.45,0.0,2.27,Station1_LOG01531,73.46,27.91,0.0,CL-4,SRV032,2025-08-02 10:39:00,956.42,13.955,host-032,10.0.47.156,Linux,New York,Diana,CL-4,diana@xyzcorp.com,+1-202-789-3073,Normal
68.88,44.77,1.54,Station1_LOG01532,73.86,8.29,5.82,CL-3,SRV012,2025-08-01 14:54:00,509.39,7.055,host-012,10.0.183.117,Windows,Singapore,Fiona,CL-3,fiona@xyzcorp.com,+1-202-230-1591,Normal
94.9,18.72,5.21,Station1_LOG01533,49.08,25.6,15.2,CL-1,SRV089,2025-08-01 06:21:00,133.25,20.4,host-089,10.0.225.14,Windows,Frankfurt,Hannah,CL-1,hannah@xyzcorp.com,+1-202-151-5538,High Load
49.2,76.71,0.34,Station1_LOG01534,0.0,25.37,7.41,CL-1,SRV078,2025-08-02 01:49:00,857.74,16.39,host-078,10.0.59.148,Linux,Singapore,George,CL-1,george@xyzcorp.com,+1-202-749-4405,Normal
68.25,11.6,6.38,Station1_LOG01535,54.59,11.11,16.74,CL-7,SRV031,2025-08-02 09:14:00,714.11,13.924999999999999,host-031,10.0.74.72,Linux,London,Bob,CL-7,bob@xyzcorp.com,+1-202-691-4215,Normal
34.45,62.36,3.59,Station1_LOG01536,45.26,5.79,22.12,CL-9,SRV066,2025-08-02 12:58:00,369.4,13.955,host-066,10.0.248.134,Linux,Frankfurt,Bob,CL-9,bob@xyzcorp.com,+1-202-691-4215,Normal
56.88,11.86,9.89,Station1_LOG01537,53.99,20.71,9.8,CL-7,SRV031,2025-08-02 22:23:00,965.68,15.255,host-031,10.0.74.72,Linux,London,Bob,CL-7,bob@xyzcorp.com,+1-202-691-4215,Normal
92.28,38.51,3.77,Station1_LOG01538,39.77,8.11,17.17,CL-7,SRV046,2025-08-01 05:46:00,824.08,12.64,host-046,10.0.23.82,Linux,New York,George,CL-7,george@xyzcorp.com,+1-202-749-4405,High Load
38.06,79.08,8.84,Station1_LOG01539,77.81,25.35,11.05,CL-9,SRV084,2025-08-02 01:33:00,947.31,18.200000000000003,host-084,10.0.44.81,Windows,Singapore,Bob,CL-9,bob@xyzcorp.com,+1-202-691-4215,Normal
13.91,46.1,2.78,Station1_LOG01540,50.73,0.63,8.55,CL-10,SRV082,2025-08-01 06:32:00,263.38,4.590000000000001,host-082,10.0.237.227,Windows,New York,Ethan,CL-10,ethan@xyzcorp.com,+1-202-853-1213,Normal
11.18,48.02,8.93,Station1_LOG01541,51.65,4.8,5.14,CL-4,SRV081,2025-08-01 08:43:00,886.59,4.97,host-081,10.0.91.217,Windows,London,Ethan,CL-4,ethan@xyzcorp.com,+1-202-853-1213,Normal
92.6,37.51,3.5,Station1_LOG01542,66.28,14.39,13.44,CL-4,SRV006,2025-08-01 23:21:00,909.41,13.915,host-006,10.0.232.230,Windows,Mumbai,Alice,CL-4,alice@xyzcorp.com,+1-202-531-6896,High Load
34.98,55.83,0.99,Station1_LOG01543,45.3,3.22,9.85,CL-9,SRV020,2025-08-01 23:38:00,882.17,6.535,host-020,10.0.236.93,Windows,London,Bob,CL-9,bob@xyzcorp.com,+1-202-691-4215,Normal
23.16,0.0,7.4,Station1_LOG01544,21.26,8.43,5.18,CL-10,SRV014,2025-08-01 19:44:00,575.12,6.805,host-014,10.0.7.78,Windows,Mumbai,Fiona,CL-10,fiona@xyzcorp.com,+1-202-230-1591,Normal
32.16,32.01,4.5,Station1_LOG01545,30.33,3.38,15.71,CL-1,SRV070,2025-08-01 12:17:00,855.94,9.545,host-070,10.0.46.35,Linux,Singapore,Hannah,CL-1,hannah@xyzcorp.com,+1-202-151-5538,Normal
20.74,0.0,4.02,Station1_LOG01546,75.22,15.26,12.92,CL-9,SRV066,2025-08-02 19:21:00,375.7,14.09,host-066,10.0.248.134,Linux,Frankfurt,Bob,CL-9,bob@xyzcorp.com,+1-202-691-4215,Normal
14.79,58.66,9.51,Station1_LOG01547,70.99,20.4,12.89,CL-6,SRV040,2025-08-02 10:39:00,600.07,16.645,host-040,10.0.135.185,Windows,New York,Bob,CL-6,bob@xyzcorp.com,+1-202-691-4215,Normal
74.6,50.24,0.16,Station1_LOG01548,34.46,17.55,0.0,CL-3,SRV074,2025-08-02 07:35:00,941.44,8.775,host-074,10.0.246.17,Windows,New York,Hannah,CL-3,hannah@xyzcorp.com,+1-202-151-5538,Normal
11.19,58.54,2.73,Station1_LOG01549,42.14,16.54,3.72,CL-6,SRV017,2025-08-01 16:04:00,159.93,10.129999999999999,host-017,10.0.188.240,Windows,Mumbai,Ethan,CL-6,ethan@xyzcorp.com,+1-202-853-1213,Normal
89.59,10.12,4.53,Station1_LOG01550,63.84,14.48,18.41,CL-2,SRV016,2025-08-01 08:33:00,977.1,16.445,host-016,10.0.2.195,Windows,Mumbai,Charlie,CL-2,charlie@xyzcorp.com,+1-202-817-1167,High Load
88.5,60.55,5.98,Station1_LOG01551,79.77,13.85,7.3,CL-2,SRV091,2025-08-01 01:42:00,857.57,10.575,host-091,10.0.22.9,Windows,London,Hannah,CL-2,hannah@xyzcorp.com,+1-202-151-5538,High Load
57.03,32.84,1.84,Station1_LOG01552,20.41,17.13,4.68,CL-10,SRV082,2025-08-02 09:36:00,735.87,10.905,host-082,10.0.237.227,Windows,New York,Ethan,CL-10,ethan@xyzcorp.com,+1-202-853-1213,Normal
13.93,10.03,7.2,Station1_LOG01553,66.8,7.99,15.7,CL-1,SRV078,2025-08-01 20:31:00,425.67,11.844999999999999,host-078,10.0.59.148,Linux,Singapore,George,CL-1,george@xyzcorp.com,+1-202-749-4405,Normal
82.32,0.0,8.54,Station1_LOG01554,89.52,25.73,10.37,CL-3,SRV005,2025-08-01 08:20:00,836.0,18.05,host-005,10.0.39.146,Windows,New York,Diana,CL-3,diana@xyzcorp.com,+1-202-789-3073,Normal
25.13,59.2,8.12,Station1_LOG01555,38.56,13.68,21.81,CL-10,SRV082,2025-08-02 07:44:00,395.14,17.744999999999997,host-082,10.0.237.227,Windows,New York,Ethan,CL-10,ethan@xyzcorp.com,+1-202-853-1213,Normal
16.06,35.27,5.19,Station1_LOG01556,28.71,18.91,20.01,CL-4,SRV086,2025-08-01 19:04:00,703.04,19.46,host-086,10.0.41.192,Linux,New York,Hannah,CL-4,hannah@xyzcorp.com,+1-202-151-5538,Normal
23.22,75.76,7.27,Station1_LOG01557,20.47,2.97,6.99,CL-3,SRV005,2025-08-01 02:56:00,896.45,4.98,host-005,10.0.39.146,Windows,New York,Diana,CL-3,diana@xyzcorp.com,+1-202-789-3073,Normal
19.7,30.53,8.51,Station1_LOG01558,73.38,16.46,21.59,CL-4,SRV086,2025-08-01 17:52:00,625.36,19.025,host-086,10.0.41.192,Linux,New York,Hannah,CL-4,hannah@xyzcorp.com,+1-202-151-5538,Normal
90.59,59.86,2.15,Station1_LOG01559,64.22,9.07,18.43,CL-10,SRV082,2025-08-01 23:49:00,365.3,13.75,host-082,10.0.237.227,Windows,New York,Ethan,CL-10,ethan@xyzcorp.com,+1-202-853-1213,High Load
90.36,26.51,3.66,Station1_LOG01560,0.0,27.83,14.13,CL-10,SRV041,2025-08-02 19:32:00,707.79,20.98,host-041,10.0.187.69,Linux,Mumbai,Hannah,CL-10,hannah@xyzcorp.com,+1-202-151-5538,High Load
73.03,51.95,7.32,Station1_LOG01561,35.24,12.48,0.65,CL-2,SRV026,2025-08-02 09:01:00,967.84,6.565,host-026,10.0.46.172,Linux,Frankfurt,Charlie,CL-2,charlie@xyzcorp.com,+1-202-817-1167,Normal
45.21,7.74,8.86,Station1_LOG01562,82.37,11.2,23.68,CL-7,SRV046,2025-08-01 05:49:00,586.89,17.439999999999998,host-046,10.0.23.82,Linux,New York,George,CL-7,george@xyzcorp.com,+1-202-749-4405,Normal
25.24,9.66,5.3,Station1_LOG01563,89.88,24.31,23.76,CL-10,SRV014,2025-08-01 16:03:00,755.24,24.035,host-014,10.0.7.78,Windows,Mumbai,Fiona,CL-10,fiona@xyzcorp.com,+1-202-230-1591,Normal
63.54,67.83,9.66,Station1_LOG01564,36.65,16.18,21.41,CL-3,SRV012,2025-08-01 15:05:00,605.16,18.795,host-012,10.0.183.117,Windows,Singapore,Fiona,CL-3,fiona@xyzcorp.com,+1-202-230-1591,Normal
69.3,79.27,0.35,Station1_LOG01565,77.78,23.25,1.58,CL-4,SRV010,2025-08-02 20:07:00,766.91,12.415,host-010,10.0.44.34,Linux,London,Charlie,CL-4,charlie@xyzcorp.com,+1-202-817-1167,Normal
42.45,47.4,8.12,Station1_LOG01566,73.82,23.51,12.47,CL-1,SRV089,2025-08-01 10:18:00,614.38,17.990000000000002,host-089,10.0.225.14,Windows,Frankfurt,Hannah,CL-1,hannah@xyzcorp.com,+1-202-151-5538,Normal
11.01,74.13,7.45,Station1_LOG01567,51.22,18.55,7.06,CL-9,SRV048,2025-08-02 22:39:00,400.42,12.805,host-048,10.0.64.1,Linux,Frankfurt,Fiona,CL-9,fiona@xyzcorp.com,+1-202-230-1591,Normal
75.79,55.47,7.29,Station1_LOG01568,32.74,17.45,21.08,CL-7,SRV046,2025-08-02 15:18:00,434.1,19.265,host-046,10.0.23.82,Linux,New York,George,CL-7,george@xyzcorp.com,+1-202-749-4405,Normal
68.42,10.95,6.85,Station1_LOG01569,84.9,18.65,20.2,CL-6,SRV017,2025-08-01 16:59:00,558.25,19.424999999999997,host-017,10.0.188.240,Windows,Mumbai,Ethan,CL-6,ethan@xyzcorp.com,+1-202-853-1213,Normal
48.38,12.34,2.03,Station1_LOG01570,78.83,22.8,24.41,CL-4,SRV056,2025-08-01 13:43:00,243.18,23.605,host-056,10.0.140.244,Windows,New York,George,CL-4,george@xyzcorp.com,+1-202-749-4405,Normal
64.66,44.23,2.31,Station1_LOG01571,35.67,9.31,1.13,CL-9,SRV054,2025-08-01 10:32:00,112.17,5.220000000000001,host-054,10.0.204.57,Windows,Mumbai,Charlie,CL-9,charlie@xyzcorp.com,+1-202-817-1167,Normal
81.34,6.68,2.29,Station1_LOG01572,27.62,20.0,6.93,CL-1,SRV077,2025-08-01 07:07:00,421.13,13.465,host-077,10.0.30.24,Linux,New York,Diana,CL-1,diana@xyzcorp.com,+1-202-789-3073,Normal
34.63,14.11,8.27,Station1_LOG01573,77.92,4.9,2.89,CL-3,SRV073,2025-08-01 04:32:00,608.57,3.8950000000000005,host-073,10.0.191.2,Linux,New York,George,CL-3,george@xyzcorp.com,+1-202-749-4405,Normal
34.55,73.75,6.11,Station1_LOG01574,48.2,0.62,21.3,CL-10,SRV014,2025-08-01 17:44:00,480.89,10.96,host-014,10.0.7.78,Windows,Mumbai,Fiona,CL-10,fiona@xyzcorp.com,+1-202-230-1591,Normal
36.4,25.64,0.07,Station1_LOG01575,49.35,18.51,15.63,CL-2,SRV016,2025-08-01 23:54:00,750.7,17.07,host-016,10.0.2.195,Windows,Mumbai,Charlie,CL-2,charlie@xyzcorp.com,+1-202-817-1167,Normal
28.76,10.8,9.91,Station1_LOG01576,84.28,10.78,11.88,CL-10,SRV063,2025-08-02 09:15:00,533.41,11.33,host-063,10.0.167.228,Windows,New York,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,Normal
72.93,43.52,1.2,Station1_LOG01577,33.33,14.05,4.63,CL-3,SRV074,2025-08-01 05:25:00,250.45,9.34,host-074,10.0.246.17,Windows,New York,Hannah,CL-3,hannah@xyzcorp.com,+1-202-151-5538,Normal
85.58,11.21,5.82,Station1_LOG01578,44.93,5.08,11.57,CL-3,SRV073,2025-08-01 21:57:00,253.16,8.325,host-073,10.0.191.2,Linux,New York,George,CL-3,george@xyzcorp.com,+1-202-749-4405,High Load
28.7,75.66,9.79,Station1_LOG01579,51.09,3.7,20.73,CL-10,SRV014,2025-08-02 12:43:00,380.41,12.215,host-014,10.0.7.78,Windows,Mumbai,Fiona,CL-10,fiona@xyzcorp.com,+1-202-230-1591,Normal
44.9,16.53,6.16,Station1_LOG01580,49.56,14.6,8.29,CL-4,SRV096,2025-08-02 04:23:00,971.1,11.445,host-096,10.0.247.66,Windows,Frankfurt,Diana,CL-4,diana@xyzcorp.com,+1-202-789-3073,Normal
37.11,8.19,8.91,Station1_LOG01581,66.69,0.55,0.0,CL-1,SRV077,2025-08-02 11:53:00,170.88,0.275,host-077,10.0.30.24,Linux,New York,Diana,CL-1,diana@xyzcorp.com,+1-202-789-3073,Normal
37.29,22.02,6.61,Station1_LOG01582,0.0,0.79,13.36,CL-9,SRV020,2025-08-01 10:33:00,445.09,7.074999999999999,host-020,10.0.236.93,Windows,London,Bob,CL-9,bob@xyzcorp.com,+1-202-691-4215,Normal
40.12,70.63,1.69,Station1_LOG01583,44.08,11.73,1.04,CL-3,SRV074,2025-08-02 02:43:00,320.16,6.385,host-074,10.0.246.17,Windows,New York,Hannah,CL-3,hannah@xyzcorp.com,+1-202-151-5538,Normal
62.67,70.83,4.01,Station1_LOG01584,40.38,27.47,17.87,CL-6,SRV035,2025-08-01 10:33:00,197.89,22.67,host-035,10.0.136.46,Windows,Singapore,Bob,CL-6,bob@xyzcorp.com,+1-202-691-4215,Normal
37.37,37.63,8.98,Station1_LOG01585,0.0,17.23,2.35,CL-1,SRV077,2025-08-01 06:02:00,309.86,9.790000000000001,host-077,10.0.30.24,Linux,New York,Diana,CL-1,diana@xyzcorp.com,+1-202-789-3073,Normal
56.89,18.42,7.56,Station1_LOG01586,0.0,12.91,17.43,CL-1,SRV078,2025-08-02 17:34:00,578.94,15.17,host-078,10.0.59.148,Linux,Singapore,George,CL-1,george@xyzcorp.com,+1-202-749-4405,Normal
64.94,35.09,9.97,Station1_LOG01587,80.68,16.97,14.24,CL-2,SRV071,2025-08-02 22:10:00,149.09,15.605,host-071,10.0.214.19,Linux,Frankfurt,Hannah,CL-2,hannah@xyzcorp.com,+1-202-151-5538,Normal
92.57,74.34,2.33,Station1_LOG01588,88.05,22.3,4.69,CL-8,SRV001,2025-08-01 17:58:00,981.2,13.495000000000001,host-001,10.0.186.8,Windows,London,George,CL-8,george@xyzcorp.com,+1-202-749-4405,High Load
12.54,26.76,1.96,Station1_LOG01589,80.65,25.79,23.57,CL-4,SRV006,2025-08-01 12:33:00,485.95,24.68,host-006,10.0.232.230,Windows,Mumbai,Alice,CL-4,alice@xyzcorp.com,+1-202-531-6896,Normal
24.31,31.93,2.8,Station1_LOG01590,27.55,4.88,23.17,CL-2,SRV019,2025-08-02 14:54:00,272.08,14.025,host-019,10.0.37.201,Linux,Frankfurt,Charlie,CL-2,charlie@xyzcorp.com,+1-202-817-1167,Normal
28.54,79.95,9.99,Station1_LOG01591,37.95,2.46,15.65,CL-2,SRV013,2025-08-02 22:56:00,579.86,9.055,host-013,10.0.95.98,Linux,New York,Hannah,CL-2,hannah@xyzcorp.com,+1-202-151-5538,Normal
70.0,0.0,6.47,Station1_LOG01592,84.6,28.24,8.71,CL-9,SRV020,2025-08-02 09:00:00,560.93,18.475,host-020,10.0.236.93,Windows,London,Bob,CL-9,bob@xyzcorp.com,+1-202-691-4215,Normal
